x,y
73.49609375,14130.802734375
149.994140625,14116.755859375
177.7197265625,14110.3388671875
263.5703125,14090.5380859375
289.376953125,14086.796875
379.525390625,14095.3662109375
401.0986328125,14092.1474609375
488.318359375,14097.279296875
506.09765625,14098.3876953125
553.9345703125,14082.76171875
580.2607421875,14048.9736328125
610.40234375,14055.7587890625
652.228515625,14069.17578125
691.5849609375,14071.6748046875
702.80078125,14064.7431640625
782.5361328125,14035.2841796875
800.740234375,14027.1181640625
866.64453125,13997.9052734375
911.060546875,14003.515625
940.2490234375,13988.9599609375
973.5,13998.701171875
1008.826171875,13988.6318359375
1024.9130859375,13982.78125
1071.6015625,13956.5224609375
1120.9765625,13966.6826171875
1135.86328125,13966.4462890625
1149.939453125,13960.3486328125
1192.5048828125,13926.9658203125
1237.7978515625,13945.083984375
1260.5625,13946.029296875
1286.9033203125,13934.4990234375
1313.4765625,13908.44140625
1358.5380859375,13904.703125
1387.8134765625,13898.2158203125
1414.3955078125,13898.5673828125
1458.8056640625,13895.2685546875
1481.634765625,13888.890625
1528.88671875,13890.5517578125
1545.5927734375,13888.9931640625
1595.0322265625,13887.33984375
1609.2275390625,13887.4638671875
1663.798828125,13885.974609375
1678.73828125,13885.3359375
1748.0341796875,13875.63671875
1758.0859375,13874.2080078125
1767.921875,13869.6953125
1815.560546875,13849.76171875
1868.5302734375,13854.7744140625
1874.9853515625,13849.4716796875
1885.6357421875,13849.8427734375
1943.857421875,13821.142578125
2009.541015625,13829.6591796875
2015.171875,13829.5205078125
2019.26953125,13827.435546875
2073.0771484375,13802.4892578125
2113.1923828125,13798.8876953125
2124.205078125,13791.59765625
2138.8232421875,13788.224609375
2174.2734375,13777.2998046875
2214.2822265625,13767.552734375
2233.2392578125,13766.177734375
2283.779296875,13758.74609375
2311.14453125,13774.14453125
2341.6572265625,13777.458984375
2391.4970703125,13795.2646484375
2366.5068359375,13856.7021484375
2367.4248046875,13859.6259765625
2368.2763671875,13859.783203125
2368.5078125,13859.7998046875
2435.255859375,13867.56640625
2449.6787109375,13869.2568359375
2506.7177734375,13864.779296875
2519.654296875,13862.634765625
2575.5771484375,13860.29296875
2589.484375,13862.115234375
2639.93408203125,13862.84765625
2658.076171875,13862.3984375
2702.33642578125,13860.240234375
2751.736328125,13881.068359375
2765.85986328125,13883.3203125
2775.68994140625,13883.486328125
2848.3154296875,13877.037109375
2851.86181640625,13877.095703125
2856.53515625,13874.255859375
2903.640625,13834.83984375
2962.92919921875,13838.1806640625
2985.05517578125,13839.19140625
3005.94287109375,13838.7861328125
3065.07861328125,13843.56640625
3105.7255859375,13869.6416015625
3123.3642578125,13871.4189453125
3150.74560546875,13887.8876953125
3178.93359375,13896.962890625
3186.24072265625,13897.1611328125
3241.36279296875,13910.75390625
3255.72607421875,13913.3818359375
3307.75390625,13920.0546875
3320.3935546875,13923.111328125
3370.34326171875,13935.25390625
3386.39599609375,13937.6025390625
3436.66162109375,13947.0751953125
3451.4970703125,13950.2548828125
3501.20849609375,13961.255859375
3517.51025390625,13965.6630859375
3574.7783203125,13963.0595703125
3576.18408203125,13961.9814453125
3577.7607421875,13962.353515625
3630.85205078125,13947.51953125
3663.00439453125,13954.005859375
3693.3623046875,13954.5068359375
3735.60009765625,13959.1474609375
3755.119140625,13960.0361328125
3791.638671875,13953.0625
3808.95703125,13944.60546875
3823.16015625,13947.3818359375
3869.353515625,13947.9794921875
3895.39501953125,13950.71484375
3929.072265625,13950.37890625
3964.4931640625,13954.6474609375
3992.6025390625,13959.9072265625
4031.029296875,13961.3818359375
4060.62548828125,13963.7041015625
4105.8837890625,13974.103515625
4127.7314453125,13977.8232421875
4174.21875,13987.6787109375
4191.68994140625,13991.87890625
4240.947265625,14000.1142578125
4255.71484375,14003.328125
4305.57763671875,14015.6884765625
4323.72119140625,14020.7880859375
4372.58837890625,14031.3740234375
4392.228515625,14036.8955078125
4437.37890625,14050.0771484375
4459.26220703125,14059.0830078125
4497.12158203125,14068.98828125
4521.87646484375,14072.94140625
4561.6962890625,14079.494140625
4592.26318359375,14093.3359375
4621.20458984375,14098.2197265625
4672.94677734375,14126.662109375
4673.4560546875,14126.74609375
4673.93115234375,14127.1943359375
4733.1650390625,14146.771484375
4748.51953125,14152.203125
4799.365234375,14160.6748046875
4818.5673828125,14167.375
4861.17041015625,14177.7158203125
4888.7314453125,14194.955078125
4913.060546875,14202.4287109375
4955.36376953125,14221.4775390625
4971.77294921875,14223.5517578125
5027.30419921875,14247.708984375
5029.8349609375,14248.2939453125
5035.5478515625,14251.361328125
5089.32763671875,14273.986328125
5104.56640625,14284.873046875
5150.900390625,14307.759765625
5165.10791015625,14312.6767578125
5197.7177734375,14346.3291015625
5226.8837890625,14355.7890625
5268.42529296875,14375.953125
5291.169921875,14388.576171875
5326.50341796875,14415.400390625
5353.0,14430.3828125
5389.35986328125,14452.5693359375
5414.056640625,14466.771484375
5450.77197265625,14490.33984375
5474.43408203125,14501.1103515625
5514.845703125,14527.0087890625
5532.8857421875,14540.5107421875
5571.50146484375,14566.5185546875
5591.23046875,14574.9658203125
5643.1865234375,14600.0556640625
5649.73193359375,14603.591796875
5682.3896484375,14619.6904296875
5708.76123046875,14625.1962890625
5718.39990234375,14632.69921875
5765.6611328125,14649.267578125
5787.60205078125,14666.8056640625
5815.3349609375,14688.181640625
5833.1162109375,14703.384765625
5863.40185546875,14719.849609375
5892.51611328125,14727.609375
5927.01513671875,14738.169921875
5965.51904296875,14766.0048828125
5988.083984375,14776.6669921875
6024.53515625,14788.9873046875
6053.29052734375,14790.52734375
6072.46240234375,14806.9638671875
6108.673828125,14829.3974609375
6146.40673828125,14865.375
6167.064453125,14879.8203125
6202.837890625,14888.689453125
6237.17626953125,14889.0244140625
6260.349609375,14905.02734375
6297.4296875,14916.1806640625
6332.623046875,14940.2734375
6364.31982421875,14977.390625
6372.0078125,14979.587890625
6376.3642578125,14986.1279296875
6423.44580078125,15004.90625
6467.974609375,15033.1708984375
6481.189453125,15042.4091796875
6524.234375,15073.7392578125
6541.134765625,15078.0849609375
6554.41796875,15079.1708984375
6560.6162109375,15093.724609375
6614.45654296875,15116.8798828125
6653.2373046875,15136.744140625
6679.20947265625,15151.8154296875
6718.98388671875,15168.2607421875
6748.3642578125,15185.796875
6781.470458984375,15198.7783203125
6817.041015625,15210.91015625
6850.528564453125,15221.7861328125
6885.240234375,15238.4501953125
6911.8076171875,15249.2216796875
6953.445556640625,15267.4296875
6975.3671875,15274.3759765625
7004.570556640625,15303.814453125
7018.64013671875,15315.1953125
7026.01025390625,15319.1884765625
7077.5263671875,15348.837890625
7098.26123046875,15358.5068359375
7148.116455078125,15382.3046875
7155.715087890625,15389.7724609375
7204.447509765625,15406.73828125
7217.864013671875,15410.5576171875
7221.94921875,15411.716796875
7224.139892578125,15415.92578125
7269.873046875,15450.654296875
7314.4443359375,15486.43359375
7314.67529296875,15486.416015625
7315.212890625,15486.6591796875
7365.90234375,15517.7021484375
7401.088134765625,15546.1591796875
7411.880126953125,15556.765625
7450.085205078125,15592.4150390625
7460.780029296875,15603.6015625
7463.240478515625,15606.0869140625
7529.672607421875,15656.5634765625
7545.26513671875,15665.8310546875
7594.7626953125,15691.94140625
7603.73876953125,15699.2783203125
7641.942626953125,15739.564453125
7651.591552734375,15749.0361328125
7695.20263671875,15761.4228515625
7722.982421875,15769.859375
7736.676025390625,15781.9453125
7766.783935546875,15808.564453125
7818.195556640625,15829.3759765625
7821.650390625,15831.1220703125
7823.412353515625,15831.642578125
7877.574951171875,15853.8271484375
7900.10546875,15856.8408203125
7937.912353515625,15878.2255859375
7982.43359375,15891.46484375
7984.109375,15892.509765625
7991.0810546875,15894.689453125
8025.479736328125,15908.50390625
8036.390869140625,15910.734375
8070.6015625,15922.474609375
8102.402099609375,15932.7119140625
8127.212646484375,15943.4345703125
8161.609619140625,15950.3037109375
8185.101318359375,15962.8935546875
8222.93505859375,15981.4609375
8239.833984375,15990.8291015625
8288.164794921875,15977.255859375
8297.345458984375,15978.908203125
8342.81396484375,15985.9658203125
8361.3056640625,15986.5712890625
8405.392333984375,15993.5234375
8430.529541015625,16002.5458984375
8474.7421875,16010.2763671875
8518.037353515625,16010.7041015625
8547.874755859375,16014.4619140625
8599.676025390625,16026.1142578125
8602.18212890625,16027.1513671875
8604.81591796875,16027.564453125
8653.544921875,16040.9541015625
8677.575927734375,16043.33203125
8712.6171875,16056.60546875
8755.586547851562,16068.4951171875
8769.178833007812,16074.5166015625
8779.0244140625,16073.2734375
8831.607299804688,16073.482421875
8860.790771484375,16079.59765625
8890.799438476562,16078.6884765625
8934.349609375,16076.19921875
8954.480834960938,16068.85546875
9005.241821289062,16068.232421875
9015.25244140625,16066.4658203125
9064.225830078125,16046.2021484375
9083.609985351562,16037.5634765625
9118.649169921875,16019.4013671875
9152.749755859375,15979.1337890625
9153.514282226562,15978.4384765625
9153.957153320312,15978.12109375
9158.74853515625,15976.0517578125
9208.387939453125,15963.5078125
9223.7041015625,15956.716796875
9257.34814453125,15926.44921875
9260.418701171875,15922.1103515625
9268.66748046875,15915.658203125
9307.443115234375,15892.7421875
9314.710815429688,15886.8095703125
9352.322387695312,15859.1142578125
9378.730712890625,15834.6416015625
9395.682983398438,15822.3037109375
9413.238037109375,15800.3603515625
9434.617553710938,15780.7021484375
9448.529174804688,15767.841796875
9475.840942382812,15740.197265625
9503.451171875,15708.0146484375
9513.65869140625,15696.185546875
9523.2236328125,15689.1318359375
9552.639770507812,15652.861328125
9574.722412109375,15623.5
9585.429321289062,15603.7451171875
9605.435546875,15585.736328125
9623.194946289062,15558.8876953125
9630.31787109375,15544.9130859375
9650.039672851562,15503.8837890625
9693.177612304688,15464.5703125
9693.6201171875,15463.9716796875
9693.693481445312,15463.6455078125
9716.822875976562,15405.1240234375
9721.031494140625,15394.9931640625
9737.137939453125,15343.23828125
9744.481079101562,15327.640625
9758.447387695312,15281.9833984375
9772.370971679688,15258.732421875
9782.780700683594,15223.3740234375
9797.298217773438,15190.9560546875
9805.830505371094,15163.4189453125
9839.02490234375,15117.404296875
9840.2236328125,15114.244140625
9843.762878417969,15110.9814453125
9867.161437988281,15057.919921875
9868.843627929688,15048.185546875
9883.535949707031,14991.2685546875
9893.573303222656,14980.9033203125
9908.749206542969,14933.0693359375
9922.907409667969,14912.1845703125
9937.843627929688,14878.7216796875
9934.320739746094,14849.7041015625
9948.225219726562,14805.099609375
9946.458374023438,14787.01953125
9965.984313964844,14738.4404296875
9970.468078613281,14720.443359375
9984.239624023438,14671.779296875
9989.78125,14655.57421875
10005.201538085938,14607.49609375
10009.487487792969,14590.7216796875
10024.905517578125,14541.2041015625
10030.799926757812,14525.5419921875
10047.095947265625,14477.1005859375
10052.057922363281,14460.658203125
10068.797180175781,14411.6513671875
10075.493225097656,14395.4150390625
10091.132751464844,14346.080078125
10097.960144042969,14330.8671875
10113.819702148438,14279.970703125
10119.677001953125,14267.00390625
10140.775634765625,14218.490234375
10150.499328613281,14201.0654296875
10159.40673828125,14145.287109375
10160.598510742188,14141.2734375
10159.058532714844,14137.3837890625
10146.718505859375,14087.779296875
10162.7685546875,14050.884765625
10170.891906738281,14024.44140625
10186.556213378906,13983.0263671875
10196.474792480469,13961.0126953125
10213.301391601562,13918.7236328125
10222.426452636719,13897.748046875
10240.624206542969,13854.7548828125
10247.2294921875,13834.8818359375
10267.2626953125,13789.431640625
10277.412475585938,13771.173828125
10296.683715820312,13727.6005859375
10300.251037597656,13709.0009765625
10323.042205810547,13661.09765625
10330.862060546875,13645.689453125
10352.77523803711,13599.345703125
10359.472717285156,13583.0322265625
10379.783081054688,13533.86279296875
10389.762756347656,13520.27294921875
10410.757507324219,13474.22265625
10416.864318847656,13457.50048828125
10441.773223876953,13414.64111328125
10452.63052368164,13395.12744140625
10472.94839477539,13359.70947265625
10483.02084350586,13331.4697265625
10491.251373291016,13299.53369140625
10516.994049072266,13277.12939453125
10527.938507080078,13258.72705078125
10555.554153442383,13211.86083984375
10555.386444091797,13207.30859375
10556.978454589844,13203.18798828125
10563.663787841797,13197.19873046875
10586.678604125977,13155.69775390625
10615.296401977539,13133.8173828125
10623.920104980469,13116.51708984375
10635.34780883789,13102.88916015625
10647.680633544922,13059.3173828125
10685.013412475586,13036.23388671875
10698.066780090332,13019.76123046875
10707.413360595703,12997.56787109375
10706.66429901123,12955.74853515625
10739.664157867432,12924.05615234375
10752.154232025146,12902.66748046875
10798.769484043121,12857.61083984375
10810.613471984863,12845.72705078125
10863.687908172607,12806.94384765625
10866.019580841064,12805.19580078125
10867.30919265747,12801.45068359375
10878.123275756836,12751.806640625
10909.95637512207,12724.1884765625
10919.541732788086,12711.0537109375
10949.087265014648,12675.34228515625
10951.298294067383,12672.76611328125
10969.870986938477,12625.7314453125
10989.968505859375,12608.0087890625
11010.693801879883,12572.00634765625
11029.532089233398,12546.18798828125
11044.264205932617,12522.78515625
11081.46304321289,12491.0517578125
11083.651245117188,12488.29931640625
11088.70263671875,12484.89404296875
11125.056823730469,12444.54736328125
11131.120635986328,12436.60009765625
11142.423065185547,12419.986328125
11151.688690185547,12393.8525390625
11159.95248413086,12377.91357421875
11177.879516601562,12368.783203125
11187.636901855469,12349.1396484375
11220.043701171875,12326.54833984375
11228.360473632812,12320.064453125
11264.417083740234,12291.341796875
11274.159606933594,12288.64697265625
11279.859100341797,12275.74072265625
11299.175659179688,12241.99560546875
11328.131591796875,12211.73388671875
11335.830810546875,12204.89697265625
11376.752075195312,12173.84033203125
11377.12646484375,12173.54931640625
11379.11181640625,12172.02978515625
11403.831176757812,12138.33544921875
11431.125793457031,12117.875
11435.570495605469,12111.08740234375
11436.922790527344,12109.63623046875
11462.590148925781,12064.64990234375
11485.603881835938,12056.3505859375
11503.85986328125,12031.2216796875
11545.218627929688,11998.7509765625
11546.834106445312,11996.84814453125
11550.587524414062,11993.708984375
11580.853820800781,11949.94873046875
11593.452392578125,11943.0283203125
11613.51416015625,11911.6796875
11654.501953125,11884.96142578125
11655.625854492188,11883.48876953125
11656.150329589844,11882.583984375
11698.09326171875,11822.79296875
11715.961242675781,11813.8818359375
11743.23388671875,11786.68359375
11771.505493164062,11762.5703125
11775.843811035156,11757.42626953125
11805.578979492188,11727.1015625
11811.110534667969,11719.6142578125
11836.32666015625,11690.14990234375
11868.219970703125,11668.5517578125
11871.080322265625,11665.0673828125
11874.712890625,11663.3095703125
11908.291748046875,11637.71337890625
11936.522583007812,11621.60302734375
11953.15234375,11612.20556640625
11964.540649414062,11604.35791015625
11999.46826171875,11584.98828125
12013.648559570312,11573.5546875
12046.477661132812,11551.880859375
12061.514892578125,11538.466796875
12100.602783203125,11519.21630859375
12110.847778320312,11512.49609375
12152.806030273438,11489.45068359375
12161.87548828125,11485.19189453125
12191.19677734375,11463.4130859375
12200.463500976562,11451.724609375
12208.548828125,11447.12060546875
12238.59423828125,11420.79931640625
12266.244262695312,11406.91259765625
12277.66748046875,11397.5419921875
12286.353637695312,11389.81591796875
12310.603637695312,11364.08935546875
12328.201538085938,11346.755859375
12348.01123046875,11325.9365234375
12384.508666992188,11321.533203125
12397.936279296875,11318.97412109375
12407.705444335938,11312.0048828125
12439.55029296875,11288.623046875
12465.210571289062,11270.5048828125
12469.744262695312,11265.4150390625
12501.10791015625,11246.34619140625
12504.710083007812,11244.087890625
12505.455444335938,11243.73583984375
12543.911010742188,11215.587890625
12549.771118164062,11211.35986328125
12586.0927734375,11183.70263671875
12595.838134765625,11176.5107421875
12635.390258789062,11145.2939453125
12643.909790039062,11136.3818359375
12664.022338867188,11121.52197265625
12687.256225585938,11102.5234375
12700.387451171875,11091.15625
12728.837158203125,11070.61865234375
12760.127807617188,11032.15478515625
12764.676635742188,11028.5595703125
12771.115844726562,11021.1162109375
12801.310791015625,10993.244140625
12822.966064453125,10974.07373046875
12839.735961914062,10963.49560546875
12850.191650390625,10950.14697265625
12875.891357421875,10923.41162109375
12907.07568359375,10898.95361328125
12907.708984375,10898.51904296875
12908.4453125,10897.70166015625
12934.66064453125,10868.04345703125
12955.29150390625,10852.18408203125
12967.7529296875,10841.140625
13002.943603515625,10806.42138671875
13004.256591796875,10805.00439453125
13004.650146484375,10804.5380859375
13006.794921875,10801.9677734375
13038.02099609375,10766.7080078125
13048.203369140625,10753.03857421875
13063.779541015625,10733.05224609375
13078.983154296875,10717.45947265625
13102.83837890625,10693.41552734375
13126.74169921875,10671.52490234375
13139.434814453125,10655.8681640625
13156.053466796875,10626.81298828125
13173.656982421875,10601.34375
13181.988037109375,10592.8427734375
13200.50830078125,10570.90283203125
13223.784423828125,10544.486328125
13232.724609375,10535.724609375
13251.62548828125,10505.98974609375
13259.23876953125,10493.78076171875
13261.0654296875,10490.8095703125
13286.15087890625,10449.50244140625
13291.67822265625,10439.0146484375
13310.710205078125,10401.603515625
13324.031005859375,10386.74365234375
13333.421875,10356.67919921875
13336.527099609375,10342.611328125
13350.791748046875,10310.98388671875
13355.4140625,10304.06787109375
13355.93798828125,10290.458984375
13369.1494140625,10262.9091796875
13372.72119140625,10256.50341796875
13398.334716796875,10222.19677734375
13401.80029296875,10209.40625
13424.41943359375,10180.1826171875
13430.417236328125,10154.08740234375
13453.376953125,10139.189453125
13470.43017578125,10131.39404296875
13483.784912109375,10100.169921875
13501.46142578125,10072.88623046875
13508.9697265625,10065.6708984375
13533.2490234375,10039.91064453125
13554.49365234375,10023.09033203125
13578.73876953125,10003.42822265625
13600.285400390625,9960.7685546875
13612.162353515625,9946.2333984375
13612.21337890625,9902.7158203125
13619.487548828125,9887.16552734375
13637.895263671875,9854.216796875
13636.037353515625,9819.51611328125
13638.16748046875,9802.87353515625
13639.015380859375,9777.8837890625
13645.01416015625,9751.724609375
13646.054931640625,9743.0283203125
13655.4453125,9701.44970703125
13655.719482421875,9699.15283203125
13668.254638671875,9663.17529296875
13679.742919921875,9638.0322265625
13681.9990234375,9614.466796875
13678.82373046875,9606.7255859375
13674.490234375,9591.06689453125
13666.56884765625,9562.443359375
13676.46240234375,9540.3701171875
13680.748046875,9515.46240234375
13678.557861328125,9463.34228515625
13710.283935546875,9508.2158203125
13715.80078125,9523.1162109375
13746.587890625,9548.505859375
13762.133544921875,9573.72265625
13764.43310546875,9588.34326171875
13763.9580078125,9625.93896484375
13766.275634765625,9645.5126953125
13766.57373046875,9648.0302734375
13775.422607421875,9679.990234375
13776.63232421875,9699.6171875
13776.036865234375,9731.8212890625
13779.305908203125,9757.97412109375
13781.724853515625,9785.31591796875
13787.38134765625,9811.88330078125
13793.099853515625,9841.42041015625
13798.97802734375,9864.25634765625
13808.928955078125,9911.5400390625
13801.455810546875,9936.03515625
13797.554443359375,9960.8798828125
13800.42138671875,9995.7607421875
13801.81201171875,10016.07275390625
13795.81640625,10057.7431640625
13797.08740234375,10066.716796875
13811.02392578125,10103.90478515625
13814.20166015625,10126.85693359375
13817.2373046875,10157.423828125
13820.111328125,10182.39892578125
13823.2119140625,10216.60107421875
13837.847900390625,10228.64697265625
13822.692138671875,10245.5390625
13812.273193359375,10287.70703125
13810.515380859375,10303.8291015625
13819.481201171875,10337.1298828125
13817.9375,10372.13525390625
13811.317138671875,10391.66748046875
13800.51513671875,10420.29150390625
13793.97509765625,10450.3046875
13796.309326171875,10478.66552734375
13795.998779296875,10501.099609375
13792.03125,10544.2744140625
13781.234375,10562.9306640625
13765.179931640625,10585.6474609375
13755.110595703125,10616.4248046875
13750.09619140625,10637.00830078125
13729.12255859375,10668.99609375
13729.826904296875,10686.26220703125
13706.796630859375,10724.12548828125
13698.89111328125,10732.62451171875
13693.41552734375,10782.400390625
13689.163330078125,10806.54931640625
13690.170166015625,10832.97900390625
13670.3212890625,10862.91162109375
13627.521240234375,10886.8076171875
13625.065673828125,10885.935546875
13623.349365234375,10888.66796875
13621.947509765625,10900.6552734375
13613.797607421875,10944.01904296875
13615.026123046875,10950.51904296875
13637.637939453125,10979.69189453125
13660.115966796875,10984.8466796875
13667.966064453125,10965.31201171875
13680.369140625,10950.3818359375
13715.64453125,10923.921875
13717.48291015625,10921.2060546875
13703.718994140625,10879.8466796875
13714.52099609375,10842.05859375
13719.44140625,10831.49462890625
13738.908447265625,10798.048828125
13741.227294921875,10785.4287109375
13781.43359375,10759.86669921875
13779.964599609375,10743.55712890625
13808.093994140625,10702.806640625
13809.071533203125,10701.94775390625
13824.09375,10649.10986328125
13825.517578125,10646.365234375
13842.72705078125,10593.49365234375
13842.565185546875,10592.7841796875
13835.639404296875,10544.11181640625
13842.0498046875,10521.40234375
13837.761962890625,10486.47021484375
13848.242919921875,10462.05859375
13864.45458984375,10427.80859375
13862.06982421875,10412.494140625
13854.40673828125,10378.70703125
13863.223388671875,10350.74267578125
13871.45361328125,10323.93359375
13876.335693359375,10299.53369140625
13870.837890625,10272.0283203125
13883.47998046875,10234.7392578125
13885.15771484375,10222.6484375
13881.830810546875,10199.1875
13868.37353515625,10182.130859375
13867.95166015625,10157.1865234375
13864.93701171875,10126.76220703125
13865.032958984375,10098.92822265625
13859.9794921875,10071.01123046875
13859.3798828125,10041.8212890625
13859.31298828125,10014.12353515625
13857.52978515625,9988.07177734375
13855.5478515625,9961.21240234375
13847.43408203125,9931.52197265625
13838.403076171875,9916.62060546875
13843.575439453125,9896.97607421875
13842.2158203125,9856.40966796875
13839.145751953125,9828.6982421875
13837.5244140625,9803.70751953125
13838.945068359375,9769.10595703125
13835.517333984375,9751.8779296875
13823.369873046875,9721.169921875
13814.48095703125,9692.33642578125
13811.51025390625,9672.345703125
13811.215576171875,9670.3623046875
13811.671875,9639.99072265625
13804.305908203125,9615.654296875
13794.804443359375,9582.06591796875
13794.145751953125,9563.86376953125
13792.06201171875,9540.81591796875
13780.881103515625,9518.67822265625
13768.845947265625,9484.63232421875
13764.30224609375,9459.14013671875
13769.125,9429.6875
13758.7578125,9383.475830078125
13742.574462890625,9370.585693359375
13742.816162109375,9320.055419921875
13742.57861328125,9319.005859375
13742.4580078125,9318.8076171875
13728.526123046875,9272.762939453125
13727.0244140625,9261.89111328125
13715.401123046875,9227.074462890625
13710.82275390625,9204.0859375
13701.2177734375,9175.9140625
13698.476318359375,9128.78271484375
13695.725830078125,9120.642333984375
13698.79833984375,9109.907958984375
13697.728271484375,9063.099365234375
13692.943115234375,9037.15869140625
13682.855712890625,9004.73828125
13685.09765625,8968.822021484375
13690.75341796875,8944.03955078125
13673.68115234375,8930.10888671875
13649.358642578125,8900.335693359375
13660.544921875,8864.66259765625
13675.925537109375,8842.40673828125
13684.75244140625,8811.93115234375
13693.734619140625,8790.01611328125
13690.7119140625,8770.919677734375
13693.322021484375,8730.499267578125
13695.333984375,8711.03076171875
13694.094482421875,8666.1015625
13694.07958984375,8654.853271484375
13696.6748046875,8607.16845703125
13697.283447265625,8602.961181640625
13696.0478515625,8593.592529296875
13687.542724609375,8554.460693359375
13691.30810546875,8531.904052734375
13693.136962890625,8499.770263671875
13700.2509765625,8465.638671875
13702.26318359375,8443.60302734375
13705.512939453125,8395.303955078125
13705.8212890625,8389.21728515625
13706.10302734375,8372.411376953125
13702.116943359375,8337.297119140625
13705.077880859375,8320.70703125
13705.002197265625,8284.003173828125
13710.91650390625,8253.168212890625
13711.501220703125,8230.25341796875
13721.635009765625,8190.249267578125
13723.90966796875,8177.2119140625
13727.907470703125,8145.529296875
13721.99951171875,8122.674072265625
13724.255126953125,8104.5361328125
13723.9150390625,8058.0634765625
13730.281982421875,8033.477783203125
13737.19873046875,7995.02587890625
13741.224853515625,7971.766845703125
13741.77197265625,7937.88916015625
13751.76318359375,7911.102294921875
13758.490966796875,7875.2490234375
13766.2041015625,7852.47314453125
13789.4892578125,7816.5205078125
13798.638671875,7798.21533203125
13800.03466796875,7791.34130859375
13797.934326171875,7783.338623046875
13777.25830078125,7727.482666015625
13809.2685546875,7678.265869140625
13811.580078125,7674.433349609375
13811.0439453125,7671.7265625
13818.7890625,7655.24951171875
13829.654052734375,7624.550048828125
13830.1875,7622.443359375
13829.068603515625,7579.775634765625
13832.661376953125,7559.94873046875
13844.39990234375,7514.584228515625
13858.27490234375,7482.49951171875
13866.212646484375,7463.85009765625
13876.703369140625,7429.988525390625
13881.209228515625,7415.543701171875
13881.670166015625,7400.1715087890625
13888.745849609375,7372.1429443359375
13898.8076171875,7353.1025390625
13903.630859375,7334.9156494140625
13903.55419921875,7320.0330810546875
13891.80859375,7292.6788330078125
13892.254638671875,7271.841552734375
13894.03857421875,7252.253173828125
13900.61083984375,7218.7601318359375
13900.63232421875,7218.1905517578125
13906.6220703125,7186.0611572265625
13902.385009765625,7160.058349609375
13901.95068359375,7154.247802734375
13904.77734375,7140.27099609375
13906.66357421875,7122.9849853515625
13908.7099609375,7113.3055419921875
13913.312255859375,7090.6651611328125
13920.95068359375,7061.91259765625
13920.96875,7057.9339599609375
13920.543701171875,7055.6983642578125
