x,y
2898.588656472131,2972.614389575285
2902.57473640207,3007.728714168808
2902.292954503215,3024.534585428602
2901.984534189013,3030.621457402007
2898.734863055339,3078.920423118885
2896.722594802965,3100.95599086484
2889.6087466974,3135.087675110478
2887.779780944589,3167.221409315079
2884.014303832259,3189.778042528036
2892.519632879514,3228.910022870418
2893.755129217265,3238.278576792811
2893.146466658011,3242.485879801809
2890.551174403077,3290.17070916679
2890.566158396645,3301.41892930357
2891.805744694602,3346.348054063741
2889.793707245382,3365.816584242624
2887.183604686655,3406.236982028563
2890.206271751845,3425.333383522785
2881.224104426663,3447.248416315422
2872.397102096917,3477.724225272679
2857.016679194308,3499.979911516384
2845.830294560223,3535.653152468994
2870.152923932268,3565.426246407547
2887.225068147133,3579.356828765986
2881.569432302309,3604.139375697618
2879.327367121107,3640.055639341994
2889.414735977081,3672.475959406633
2894.200015168848,3698.416769350247
2895.270141516843,3745.225296766612
2892.19750945948,3755.959615343936
2894.947982682253,3764.100167061759
2897.689515452781,3811.231505416445
2907.294408213089,3839.403395239987
2911.872714826983,3862.391850806239
2923.496120661262,3897.208429433494
2924.997793310671,3908.080382298962
2938.929774753325,3954.125090716161
2939.050384425253,3954.323353203804
2939.287743163624,3955.372849897151
2939.046129538387,4005.902997497818
2955.229452914424,4018.793170858101
2965.59678421229,4065.004824055108
2960.774043385383,4094.457622206354
2965.317718427333,4119.949801999912
2977.352709554411,4153.995386979938
2988.533617832151,4176.133262431907
2990.617544564455,4199.180929729835
2991.276029334845,4217.383075041692
3000.777624490466,4250.971807451785
3008.143620756557,4275.308010883863
3007.68726505994,4305.67957663682
3010.952659075013,4327.653613545766
3019.841499164772,4356.487274176063
3031.989091877266,4387.195111906009
3035.416769807674,4404.423266528459
3033.996096007958,4439.024856893628
3035.617462069626,4464.015708091281
3038.687603131672,4491.727294829153
3040.047033313638,4532.293480614205
3034.874870021397,4551.937849813239
3043.905644135926,4566.839406418649
3052.019612701592,4596.529588837829
3054.001414970357,4623.389240669658
3055.784777964137,4649.440759354328
3055.851659991135,4677.138801347866
3056.451217005026,4706.328396985775
3061.504607285176,4734.245796558682
3061.408617643384,4762.079743129349
3064.423458243808,4792.50406442102
3064.845134529258,4817.448315930921
3078.302418247896,4834.504695104577
3081.629312505519,4857.965681728594
3079.951734249158,4870.05659114167
3067.30961135592,4907.345570837273
3072.807367344312,4934.851306254213
3067.925404452024,4959.251170315006
3059.695168756669,4986.05986578749
3050.878425212284,5014.024556647731
3058.541486228623,5047.811355519234
3058.625049476453,5048.347995895442
3060.926223383935,5063.126057585055
3044.714497696628,5097.376046784675
3034.233619682558,5121.787473549576
3038.521383164638,5156.719497230793
3032.111116098081,5179.429129082783
3039.036886722549,5228.10160543798
3039.198726418418,5228.811081048092
3021.989379441145,5281.682574648459
3020.565529849751,5284.42704204779
3005.543136051627,5337.26518604519
3004.565709542682,5338.124208890263
2976.436159486839,5378.874305261503
2977.905325707318,5395.184074194738
2937.698871206358,5420.746027836396
2935.380191056288,5433.36631831201
2915.912975940668,5466.812006080465
2910.992625007473,5477.376144304193
2900.190723777891,5515.164156607567
2913.954498573125,5556.523527559128
2912.116289168027,5559.239025763962
2876.840770634159,5585.699183865759
2864.437632074362,5600.629266093947
2856.587756246903,5620.163834259236
2834.109650216949,5615.009266170069
2811.497751281401,5585.836270584237
2810.269396434492,5579.33620436782
2818.419175766667,5535.972540780554
2819.821087265323,5523.985145466107
2821.537405639545,5521.253071888284
2823.99294837404,5522.125174137444
2866.792918610904,5498.228798012628
2886.641891484641,5468.296353312558
2885.634964719809,5441.866895232315
2889.887099569197,5417.717579691453
2895.362887772631,5367.941815158061
2903.268333564154,5359.442701555077
2926.298489878892,5321.579710562108
2925.594284844295,5304.313236968672
2946.567948728114,5272.325619518342
2951.582289369634,5251.742273761261
2961.651600158116,5220.964677088277
2977.705965834526,5198.248025520789
2988.50299275262,5179.591570448869
2992.470376132672,5136.416964819687
2992.780946349591,5113.982904243156
2990.446867486306,5085.622005061751
2996.986736496113,5055.60898669275
3007.788717876356,5026.984828194309
3012.287732609534,5013.711607208117
3014.409192602278,5007.45276855852
3015.95282742794,4972.44743985598
3006.987152298861,4939.146646261194
3008.744989890204,4923.024170807531
3019.163898946534,4880.85658272333
3034.31947401874,4863.964485390302
3019.683530522657,4851.918330258608
3016.582907239591,4817.716329270109
3013.709099453188,4792.741041980762
3010.673250086313,4762.17446668024
3007.495484788131,4739.222249203084
2993.558982303246,4702.034310331199
2992.28804556252,4693.060733897427
2998.283625775012,4651.38997143107
2996.893169769416,4631.078071533902
2994.026118815344,4596.197378272245
2997.927380125455,4571.352355556817
3005.400599235269,4546.857420123338
2995.449676663253,4499.573605023901
2989.571450778814,4476.737756280557
2983.85299385153,4447.200671116726
2978.196643254594,4420.63348742183
2975.777639482684,4393.291331026408
2972.50865496835,4367.13874408609
2973.104028585909,4334.934372599261
2971.894218778635,4315.307650052776
2963.045500132107,4283.347782022364
2960.429657185277,4261.256391542002
2960.904862344973,4223.660504428721
2958.605247622851,4209.040160512533
2943.059623979128,4183.823365682268
2912.27254461532,4158.433430220732
2906.755637394054,4143.533126870525
2875.029451372204,4098.659638692641
2877.219730989235,4150.779930204881
2872.934202376455,4175.687495050419
2863.040527271741,4197.76064258002
2875.295344250156,4242.04285400248
2878.470762996815,4249.78395009109
2876.214617411173,4273.34936788305
2864.726220582982,4298.492710682287
2852.191077123084,4334.470417798838
2851.916872826727,4336.767256372002
2842.526645581961,4378.345737209595
2841.485783475117,4387.042029788766
2835.486992011983,4413.201081228729
2834.639228639282,4438.191138239516
2832.508947629789,4454.833346006495
2834.36699310917,4489.534373702111
2815.95921484368,4522.482929664961
2808.685153343747,4538.033241796686
2808.634010869861,4581.550906534607
2796.757177577234,4596.085959443704
2775.210360926501,4638.745507941897
2750.965392948267,4658.407627133729
2729.720754507858,4675.228187329811
2705.441342586774,4700.988158286631
2697.933146723647,4708.203628026715
2680.256665670627,4735.487522310762
2670.522073723298,4758.247350717815
2666.901950280475,4766.711330391197
2649.848652030168,4774.506712780197
2626.888878363445,4789.404975092119
2620.891084797518,4815.499845360081
2598.27194811458,4844.723808561312
2594.806330376965,4857.514397420365
2569.192892970337,4891.820899465167
2565.621200980095,4898.226433951095
2552.409598083933,4925.776333177506
2551.885727014153,4939.385289396156
2547.263418807423,4946.301489507649
2532.99874753531,4977.928941495196
2529.893486975417,4991.996526391906
2520.50265409584,5022.061097664771
2507.181838456478,5036.920825671396
2488.149860165448,5074.332127248049
2482.62249356652,5084.819856176511
2457.536989227429,5126.126843711089
2455.710393700272,5129.09837157276
2448.097093007664,5141.307335019337
2429.196289189219,5171.041972602333
2420.25617620965,5179.803591679367
2396.979960250158,5206.220255872975
2378.459764776392,5228.160375469597
2370.128673729081,5236.661097878214
2352.52503711283,5262.130558640292
2335.906566441361,5291.18548291243
2323.213459006891,5306.842301822537
2299.309955933893,5328.733014996898
2275.454923778803,5352.77682151217
2260.251247920572,5368.369843915854
2244.675160212932,5388.355885832939
2234.492695236057,5402.025324641145
2203.266646852757,5437.285237589436
2201.121761307883,5439.855582539095
2200.728221807439,5440.321793376625
2199.415168761596,5441.738598407635
2164.224551946677,5476.457926376687
2151.76307336385,5487.501547159503
2131.132265112044,5503.360869613484
2104.917043707123,5533.019188511924
2104.180689579099,5533.836527558444
2103.547283684406,5534.270998864113
2072.363091061851,5558.729205864576
2046.663343323388,5585.464494927039
2036.20759980482,5598.81282025013
2019.437765056124,5609.391227477041
1997.782474159661,5628.561542941337
1967.58755197185,5656.433666673816
1961.148276110017,5663.876750181108
1956.599501450199,5667.471928033659
1925.308817353356,5705.936168581267
1896.859186597279,5726.473529909083
1883.727934405279,5737.840931822371
1860.494042067578,5756.839562169696
1840.381426581778,5771.698999011389
1831.861902318722,5780.611126623056
1792.309787308312,5811.828296149872
1782.564458455116,5819.019776609787
1746.242837838754,5846.677290380587
1740.382647485081,5850.905418667674
1701.927120516149,5879.053133669119
1701.181759234493,5879.405225064596
1697.579621870112,5881.663469372654
1666.215897760357,5900.732477396724
1661.682290047933,5905.822348395683
1636.021937625425,5923.940266049391
1604.177121005083,5947.3224757768
1594.407901438306,5954.291726856378
1580.980341242024,5956.8506928505
1544.482880162814,5961.254149236163
1524.67317590089,5982.073404606752
1507.075351853752,5999.406797007223
1482.825358749916,6025.133386160358
1474.139146762962,6032.859241589241
1462.715960864976,6042.2301007444
1435.065929396783,6056.116549916097
1405.020523534336,6082.437867483719
1396.935200668067,6087.041788508062
1387.668456771566,6098.730253659787
1358.347133864502,6120.509139408767
1349.277680368475,6124.767852339404
1307.319405963011,6147.813334054337
1297.074417979205,6154.533830387395
1257.98658520699,6173.784040553632
1242.949296991533,6187.19822215081
1210.120214237707,6208.872272500235
1195.93994192418,6220.305902927192
1161.012369138979,6239.675230045395
1149.623997194833,6247.523119123756
1132.994291467417,6256.920558838905
1104.763447241082,6273.030827098217
1071.184595735111,6298.626959391029
1067.551952963658,6300.3848812169
1064.691647452042,6303.86905255561
1032.7983656637,6325.467499540071
1007.58219043343,6354.93178108039
1002.050684728624,6362.41880441966
972.315495810315,6392.74354629488
967.9771442537685,6397.887665672675
939.7055952587143,6422.000911610894
912.4329312062055,6449.199281714273
894.5649602076946,6458.110458524261
852.6220299116676,6517.901476550567
852.0975338066482,6518.806147651805
850.9736603108777,6520.278608932987
809.9858352324554,6546.997049415249
789.9240447962238,6578.345610159275
777.3254929211225,6585.265914678783
747.0592267380607,6629.026432433189
743.3057875138738,6632.165761217442
741.6903375504135,6634.068399488276
700.3315151162587,6666.539002188115
682.0755798141681,6691.667905658366
659.0618286262052,6699.967365055682
633.3944990910522,6744.953457607597
632.0421731349188,6746.404919095745
627.5974537485745,6753.192544276941
600.3028824563817,6773.652852305939
575.5835100559761,6807.34733600204
573.5981730485591,6808.866699692942
573.2237809153121,6809.157512177719
532.3025000503922,6840.21435836164
524.6032907887375,6847.051307374611
495.6473287246299,6877.312797909643
476.3307675692822,6911.057891062519
470.6313016560889,6923.96448861068
460.888748398208,6926.659117738662
424.8321567438543,6955.381884116831
416.515386987232,6961.865719933776
384.1085759536236,6984.457162505931
374.3511906731837,7004.100622265451
356.4241528060857,7013.230821458646
348.160361876462,7029.170039796334
338.8947597432343,7055.303886940044
327.592321893243,7071.917720615867
321.528488423115,7079.864624302814
285.1743105340483,7120.211621464247
280.122923077779,7123.616750145308
277.9347223865343,7126.369216022955
240.7358785044435,7158.10272786623
226.0037723821706,7181.505514593843
207.1654837696187,7207.323599471123
186.4401788354626,7243.326343431156
166.3426701437666,7261.04878047413
147.7699687265485,7308.08332823387
145.5589438414017,7310.659571577273
116.0134090782158,7346.371193574181
106.4280516310446,7359.505980836466
74.59495277128735,7387.124171275031
63.78087380319903,7436.768148867617
62.49126153116595,7440.513416582296
60.15958898463214,7442.261468223845
7.085151470177152,7481.04448928592
-4.758836437767059,7492.928114854265
-51.37408662139842,7537.98490987562
-63.86416284526695,7559.373397987808
-96.86402503021327,7591.065885365382
-96.11495962304161,7632.885052177635
-105.4615439562958,7655.078506882794
-118.5149115092963,7671.551038180542
-155.8476866244746,7694.634845867011
-168.1805079571132,7738.206691495479
-179.608217107565,7751.834673033584
-188.2319259638098,7769.134522504568
-216.849714807362,7791.015078648166
-239.8645257109038,7832.516050558996
-246.5498672065251,7838.5056037594
-248.1418751904166,7842.62596076548
-247.9741703711252,7847.178024726287
-275.5898027990061,7894.044403752008
-286.5342799584068,7912.446644128851
-312.2769575196589,7934.851128363478
-320.5074639380864,7966.786983670272
-330.5799290628865,7995.027088567157
-350.8977998661503,8030.444717636877
-361.7550833257164,8049.958519593602
-386.663998240635,8092.817774971159
-392.7708121232054,8109.540198017186
-413.7655757479761,8155.590392869868
-423.7452520477673,8169.180353414225
-444.0555904151606,8218.349606337011
-450.7530826288548,8234.663402510858
-472.6662538445962,8281.006956646805
-480.4861236104789,8296.415007377984
-503.2772679352374,8344.317937610296
-506.8446066279193,8362.917678203512
-526.1158542063058,8406.490854840798
-536.2656449431342,8424.74924917006
-556.2988490614925,8470.199517453571
-562.9040981978278,8490.072072543015
-581.1018549841256,8533.065424164299
-590.2269567552248,8554.040613227673
-607.0535003152049,8596.329772714482
-616.9721312846796,8618.343994061092
-632.6363950198675,8659.75902602637
-640.7597370766307,8686.201746179708
-656.8097922553325,8723.096639063835
-644.4698170771035,8772.701043526353
-642.9298354972152,8776.59041451755
-644.1215541853981,8780.604418738081
-653.0289750088496,8836.382351351394
-662.7526554368587,8853.807677620109
-683.85134263891,8902.321268202471
-689.7086031431318,8915.288318266548
-705.5681882491317,8966.184322237945
-712.3955917951589,8981.397723378508
-728.0351007077488,9030.732228818946
-734.731136296009,9046.968988227873
-751.4703964082737,9095.97536420733
-756.4324022415894,9112.417509711311
-772.7283808660468,9160.858898526878
-778.6228154457258,9176.521290034025
-794.0408377523681,9226.038796314122
-798.3267590866553,9242.813106697151
-813.7470918580184,9290.8911642971
-819.2886887046725,9307.096254539269
-833.0602700607678,9355.760627562257
-837.5439972542854,9373.758204699279
-857.0699176801436,9422.336747400572
-855.3030935953338,9440.416706351451
-869.2075532354465,9485.021702229755
-865.6846779357747,9514.039234871083
-880.6209231979615,9547.502328167786
-894.7790947315489,9568.386972767672
-909.9550233912905,9616.220889614926
-919.9923808901913,9626.585676066752
-934.6846997350494,9683.502864189781
-936.3669042155907,9693.237398290199
-959.7654233844769,9746.29845076032
-963.3046851699569,9749.561814162422
-964.5034032054209,9752.722065209406
-997.6978224871586,9798.736008489326
-1006.23007656157,9826.273287907972
-1020.747594309653,9858.691086861027
-1031.15732478566,9894.049552091714
-1045.080946614981,9917.300344627707
-1059.047278879644,9962.957660964563
-1066.390412675561,9978.555322982567
-1082.49682585426,10030.31032560021
-1086.705394060516,10040.44108018991
-1109.834820750463,10098.96273554453
-1109.908178576375,10099.28906516688
-1110.350741502376,10099.88775350601
-1153.488690756235,10139.20105283515
-1173.210439667754,10180.23085468893
-1180.333314926593,10194.2052774874
-1198.092812187497,10221.053957299
-1218.099034334436,10239.06289761814
-1228.805916249587,10258.81714094143
-1250.888548855763,10288.17848835079
-1280.304681617067,10324.44899023221
-1289.869671562368,10331.50257983974
-1300.077191071299,10343.33179400564
-1327.687423603841,10375.51422627479
-1354.999108444208,10403.15914155049
-1368.910717600766,10416.01999604368
-1390.290253988484,10435.67812902518
-1407.845381938887,10457.62156917649
-1424.797549764161,10469.9586905348
-1451.205958705699,10494.4319698501
-1488.817463624395,10522.12741021233
-1496.085162889618,10528.059253958
-1534.860793827067,10550.97576796761
-1543.109562626208,10557.4279350968
-1546.180236063605,10561.76621885081
-1579.824229163414,10592.03409765721
-1595.140373428985,10598.82503890577
-1644.779798124747,10611.36961014761
-1649.571212998912,10613.43806184524
-1650.014042693923,10613.75605755114
-1650.778530279895,10614.4510105986
-1684.879200172316,10654.71889183588
-1719.918289433685,10672.8808496754
-1739.30247440619,10681.51962129936
-1788.275820798958,10701.78280154126
-1798.286549071685,10703.54936744701
-1849.047478318629,10704.17277128594
-1869.178770442003,10711.51662296184
-1912.728893453383,10714.00555035743
-1942.737559832139,10714.9145611097
-1971.921056255303,10708.79944028931
-2024.503946881649,10708.59097122963
-2034.349503378611,10709.83398514793
-2047.941770718545,10703.81264608672
-2090.911179911809,10691.92311894025
-2125.952437699173,10678.64984971968
-2149.983506011994,10676.27136166334
-2198.7125195518,10662.88219315767
-2201.346091766372,10662.46850417989
-2203.852295345267,10661.43128530429
-2255.653514922947,10649.77949706712
-2285.491062474022,10646.02112626335
-2328.786097467998,10645.59367511635
-2372.998900464085,10637.8629663611
-2398.136082588991,10628.8406624903
-2442.222575386885,10621.8889708821
-2460.71444025516,10621.282731762
-2506.182929871673,10614.22537776544
-2515.363434358142,10612.57301760736
-2563.694296368463,10626.14642750083
-2580.593216171249,10616.77792743887
-2618.427025411539,10598.21091100412
-2641.918775189198,10585.62124140808
-2676.315630613758,10578.75191060262
-2701.126260014604,10568.02974185757
-2732.926816775966,10557.79168122647
-2767.137559614676,10546.05167843443
-2778.048525451624,10543.82122515565
-2812.447213421015,10530.00674186714
-2819.418888763061,10527.82711494281
-2821.094779650417,10526.78212428102
-2865.616011407297,10513.54320418216
-2903.42273528122,10492.15858735056
-2925.95344801552,10489.14405294931
-2980.115877295177,10466.95985415007
-2981.877873939322,10466.43929955343
-2985.332668401668,10464.69376346485
-3036.744483733172,10443.8813880128
-3066.85220331147,10417.26229658805
-3080.545973221349,10405.17667564594
-3108.32568410494,10396.73991483253
-3151.936694426427,10384.35384977719
-3161.585604910158,10374.88189096989
-3199.789554224134,10334.59608177426
-3208.76557650904,10327.25842621131
-3258.263086966115,10301.14891994628
-3273.855723545259,10291.88119627663
-3340.287884105845,10241.40402265059
-3342.748228542708,10238.91859904188
-3353.443001289065,10227.73262706963
-3391.648093394705,10192.08289832537
-3402.440183554163,10181.47678361373
-3437.625952810849,10153.01910065623
-3488.315396394096,10121.97650072973
-3488.853118137753,10121.73322560063
-3489.084031517121,10121.75077095446
-3533.655260554964,10085.97158673474
-3579.388391043967,10051.24334119294
-3581.579100704941,10047.03403384052
-3585.66429009988,10045.87500094458
-3599.08078047896,10042.05542076655
-3647.813169390915,10025.08991382194
-3655.411807423152,10017.62211480292
-3705.267046512186,9993.823902154389
-3726.001960515973,9984.155734640821
-3777.518064826329,9954.505928011267
-3784.888201086309,9950.512986824137
-3798.957771146267,9939.132158934655
-3828.161174936352,9909.693188424679
-3850.082813930297,9902.747000244883
-3891.720685750774,9884.539348179462
-3918.288071459586,9873.767806824515
-3952.999824912335,9857.103529551718
-3986.48732312328,9846.227909414887
-4022.057952889013,9834.096024257264
-4055.16417891635,9821.114494877525
-4084.544447282344,9803.578558094167
-4124.318668226526,9787.132837252
-4150.291054539608,9772.061416291894
-4189.071964793525,9752.196863693123
-4242.911874653433,9729.041821346536
-4249.110562551015,9714.488342596935
-4262.393537640886,9713.401989749033
-4279.293865140768,9709.056838539429
-4322.339007481925,9677.726825448532
-4335.553851545785,9668.488122402608
-4380.082469855097,9640.22318369797
-4427.164089098395,9621.445563372428
-4431.520266314278,9614.905522512008
-4439.20857463993,9612.70788819126
-4470.90524032806,9575.591080653383
-4506.098492084684,9551.498146041136
-4543.178746983265,9540.345037240404
-4566.352054598541,9524.342168137924
-4600.690510822591,9524.00665619855
-4636.463881961311,9515.13794907651
-4657.121598600475,9500.692267893128
-4694.854719692034,9464.71515582629
-4731.066004635821,9442.28140010787
-4750.237959223963,9425.845028433885
-4778.992932797087,9424.304939484762
-4815.444245792079,9411.984176511703
-4838.0092632853,9401.322280492035
-4876.51326428426,9373.487771356407
-4911.012363365734,9362.926319101047
-4940.126353435574,9355.166987197939
-4970.412288872416,9338.702370594277
-4988.193285734462,9323.498970000766
-5015.926309283351,9302.122678802802
-5037.867172566789,9284.584722500676
-5085.128182439833,9268.016929085217
-5094.766934996064,9260.513986811904
-5121.138717087903,9255.00792211802
-5153.796422582376,9238.908884453129
-5160.341732929425,9235.372562948636
-5212.29800552318,9210.283479036174
-5232.027074701452,9201.836122954455
-5270.642447709135,9175.828447831293
-5288.682393538706,9162.325858514898
-5329.094404042079,9136.427695955972
-5352.75610806855,9125.657624390647
-5389.471470659329,9102.088557722691
-5414.168379170348,9087.886894008694
-5450.528413881781,9065.699790146478
-5477.024717743552,9050.718240053018
-5512.358379150991,9023.893928591046
-5535.103005898042,9011.270027852632
-5576.644667272524,8991.105980614102
-5605.810727863596,8981.646136898707
-5638.420345442134,8947.994144924865
-5652.628144130462,8943.077377076244
-5698.961886375202,8920.190272745636
-5714.200723296883,8909.303585705691
-5767.98024587397,8886.678511524024
-5773.693159935436,8883.611754503678
-5776.224155451821,8883.026400288183
-5831.755455266164,8858.868769916538
-5848.164326619917,8856.794699169572
-5890.467713289191,8837.746330969083
-5914.796834364552,8830.272072127764
-5942.357724687648,8813.033433669543
-5984.96083613207,8802.692539519931
-6004.163115745185,8795.992270588886
-6055.008759775855,8787.520729207889
-6070.363226399681,8782.089168278719
-6129.59698066747,8762.511334957862
-6130.072163334709,8762.06387951205
-6130.581406914637,8761.979100883818
-6182.323879644368,8733.536788305481
-6211.26531548588,8728.653057985593
-6241.831884502517,8714.811190209479
-6281.652024087009,8708.258439989415
-6306.406951254162,8704.305774927414
-6344.266309894206,8694.400003351257
-6366.149301885009,8685.394225510363
-6411.299666960495,8672.213091020571
-6430.939941393577,8666.691134697405
-6479.807117141629,8656.105693565598
-6497.950847267458,8651.005831326334
-6547.813665033628,8638.645660494341
-6562.58112856178,8635.431483388556
-6611.838493878331,8627.196171249174
-6629.309465353173,8622.995715183521
-6675.796768652894,8613.140604990014
-6697.644760176672,8609.421218338719
