loss,advantage,reward
-0.00963177077902051,-0.019378651,0.54931974
-0.0076572789227242,-0.038135145,0.5471419
-0.00833392007706257,-0.00928502,0.55059123
-0.005807890672195744,-0.030454064,0.54719394
-0.008747341071388552,-0.0034763624,0.5503013
-0.008911949979489322,-0.0036042714,0.5521311
-0.007183414593052406,0.012682838,0.5503451
-0.006075895956338762,-0.01818904,0.5477503
-0.006106216975252379,-0.008841972,0.5509075
-0.00835270735506828,0.0034407186,0.549717
0.00024140011191695602,-0.012237479,0.54894567
0.002915793661396582,0.0048247464,0.54984075
-0.009410262628161645,0.018900981,0.5514553
0.002231466101462042,0.023471873,0.5512063
-0.002444031658572155,0.033695426,0.5520865
-0.011550099773148258,0.02650032,0.5505502
-0.0004161868535064079,0.022653228,0.5518658
-0.003932883919499782,0.027288292,0.5520861
-0.009348069374132288,0.0001019533,0.5512665
0.010850024949759245,-0.03311531,0.55008847
-0.008369706392001647,-0.041845035,0.5500827
-0.0061803803230625586,-0.014123872,0.55032665
2.022382361294391,-1.523553,0.27077442
1.0839643717855214,-1.0278796,0.28552336
-0.006230464160015667,0.14461394,0.54829055
-0.005102370430752306,0.103988856,0.54865474
-0.0020749496121681603,0.081627764,0.5499722
-0.0015053257651807584,0.05078134,0.54973817
-0.006184788456285118,0.051188458,0.5502125
-0.007723814363094941,0.033144053,0.55144036
-0.00957219153027243,0.037803005,0.55128294
-0.0067825066122649,0.025159659,0.54994416
-0.007219755175289604,0.029432096,0.5509934
-0.009749293013266595,0.023140186,0.55154395
-0.008854493732248241,0.02533387,0.5520275
-0.009692944703820584,0.027044747,0.5513874
-0.0084542676398227,0.037650973,0.550774
-0.008144314538909016,0.039639574,0.55118984
-0.0074966619482534705,0.026777063,0.55172855
0.017446878957037896,-0.13454862,0.52849525
2.09381421364062,-1.3116035,0.2950446
-0.0033406164741250255,-0.12434873,0.54924184
-0.010053047919768987,-0.10122495,0.5498357
-0.00484740030951798,-0.10346612,0.5441187
-0.012235233004282881,-0.0956947,0.5497151
-0.010336714239979762,-0.08817376,0.5498254
-0.012152047565264324,-0.07524425,0.5510401
-0.0117095780640939,-0.072622806,0.5500934
-0.010070994119918885,-0.06418927,0.5483905
0.22177298031785825,1.0996139,0.41174358
0.025328275159058788,0.7303287,0.54220486
0.012510294427003892,0.5820285,0.53917885
0.24182946992759072,0.4568598,0.5409079
0.0001520076678595045,0.41510892,0.5435585
-0.004625369016786766,0.35512602,0.5458965
0.06110070384793229,0.29802027,0.54562086
0.1933659580530046,0.17105089,0.5404202
-0.009023007999752784,0.2153708,0.5503214
-0.006532324749631766,0.17114738,0.5515953
-0.012370909692612907,0.13414814,0.55159825
-0.014513647470762748,0.122029565,0.5526464
-0.013253311277264606,0.08843594,0.55223846
-0.01574456797818354,0.0944581,0.5526831
-0.014713261377821278,0.0798335,0.55249923
4.284075927535187,0.05045217,0.5522829
-0.010319452278832967,0.034918077,0.5521974
-0.01445973137996697,0.041495413,0.55276346
-0.01466725136231352,0.027864402,0.5523279
-0.012977097670871782,0.010055475,0.5516177
0.13853748761823131,-0.054365803,0.5490959
-0.013243431235265626,-0.01039348,0.5519266
-0.013881300468334214,-0.018150738,0.55142426
-0.012480487795915898,-0.031849403,0.551692
-0.012593410008623868,-0.03826402,0.54942614
-0.01280027918624261,-0.04529261,0.5469584
0.022158328838654616,-0.02300035,0.54791856
-0.012636106571855458,-0.003802493,0.5514466
-0.01258595258362657,-0.0107385265,0.5528426
-0.011404339598065102,-0.0026604391,0.551695
-0.009976610464212127,6.158499e-05,0.55274034
-0.01423980942270862,0.011958738,0.55290025
-0.013434467944706327,-0.0056297667,0.551495
-0.008583691958255967,-0.0010067995,0.5509622
-0.011714049555476148,-0.018762201,0.5490913
8.403341683850414e-05,-0.049341813,0.54559076
-0.00865143373165493,-0.051788162,0.54506457
-0.005333337524807335,-0.042946942,0.5432977
0.040740496675906464,-0.01803609,0.54672825
-0.004431233743394393,-0.015857495,0.5474525
-0.01003041654960601,0.00023552631,0.5502101
-0.014394477253065892,0.010588726,0.5525265
-0.015460006471329455,0.008853114,0.55119634
-0.0009109766528190889,-0.0009179727,0.5516301
-0.012604190489186984,0.009228401,0.55212915
-0.012214948537673326,0.004808066,0.551045
-0.013586286108916223,0.01779682,0.55094725
-0.006863538033250998,-0.00043354504,0.5500991
-0.0010653872818312717,-0.010128345,0.5498682
-0.012214244874235293,-0.013178079,0.55113894
-0.014781979436161496,-0.0119002275,0.5521645
0.0007454842070552483,-0.0034719354,0.55173343
-0.013021441808766337,-0.019969042,0.5496644
-0.016514064216502176,-0.007769381,0.5521637
-0.00790485816552316,-0.004868674,0.5518727
-0.01477764293772993,-0.016779184,0.55081475
0.05823099292293683,-0.02852636,0.5495259
-0.014730600592380775,-0.017876891,0.550902
-0.01355231457886323,-0.030028626,0.54756343
-0.0144721635071651,-0.023963654,0.5488999
-0.0149559491551953,-0.022338124,0.55113196
-0.012104326867527177,-0.015260769,0.55293083
-0.015379662914734974,-0.007940097,0.5532795
-0.013454908627959271,-0.00857592,0.5524372
-0.007388719883521748,-0.00027537666,0.55332166
-0.014599204926632574,-0.020574212,0.5531214
-0.01703234682585798,-0.0037120874,0.5529027
-0.014811559057166792,-0.009421372,0.5529162
-0.014707318343640622,-0.0041005826,0.55210704
-0.015394243235917277,0.0127651235,0.55272865
-0.014396382542327047,-0.0002204929,0.55275494
-0.012534728181847917,-0.01112396,0.55115235
-0.013483530216509812,-0.012755782,0.5521545
-0.015393171730422567,-0.011759937,0.55266654
-0.015266200098196774,-0.01657,0.5520941
-0.01610293960309534,-0.024401683,0.55151784
-0.013665074344708006,-0.019495277,0.551365
-0.001972846967057378,-0.010300992,0.5523511
-0.015938653384585607,-0.015576076,0.5526357
-0.013021314740057887,-0.021228474,0.55299485
-0.015180813147592058,-0.016375465,0.5525714
-0.01654274160399344,-0.012286999,0.5528505
-0.016113689453392237,0.005030931,0.5545063
-0.016658686732075045,-0.0017471904,0.5524536
-0.003749849471253353,0.005062444,0.5536564
-0.013648607409712705,-0.0028914297,0.55247897
-0.00037731087613073025,-0.006715114,0.5518909
-0.015006472501125965,-0.0016816737,0.5523764
-0.015630050088268715,-0.0072545246,0.55235857
-0.013199231169995043,-0.00092122244,0.55273443
-0.014133163274439808,0.0014109755,0.55116606
-0.013784524118425427,-0.011327272,0.5454799
-0.0030128891567525627,-0.03127918,0.53684384
0.0015657480036491876,-0.008503307,0.53194284
-0.012557317542710474,0.004984093,0.54902434
-0.009201783215483794,0.026625833,0.5508887
-0.013599000807524055,0.038886942,0.5521979
-0.012393831902562262,0.038263354,0.5535746
-0.01592800902059445,0.023436826,0.5507602
-0.01491562508537874,0.0323044,0.55287963
-0.01333761596806593,0.023082139,0.55354047
0.021572988798616678,0.023298975,0.55425006
-0.014035871812643912,-0.00049128785,0.55334663
-0.014663378949594366,0.007989103,0.55374074
-0.016800150999819838,-0.004206999,0.55214065
-0.013796202958162342,0.0009943173,0.5534235
-0.01370185152310264,-0.004339623,0.5536279
-0.011230293885692135,-0.005285391,0.5548221
-0.014239866227361855,-0.014604463,0.5547077
-0.01258011585060548,-0.026928745,0.55375344
-0.013368079849201572,-0.027812548,0.554689
-0.014213299647915166,-0.028093804,0.5540959
-0.016146841583630212,-0.01835669,0.5547113
-0.01239847775077918,-0.025629362,0.5546565
-0.015055541329208638,-0.01893868,0.55482477
-0.014691888313372056,-0.045294084,0.55193627
-0.011681348562731848,-0.04340733,0.55374056
-0.005159004596727235,-0.03456069,0.55218154
-0.015993254966010433,-0.035125438,0.55312574
-0.013926294449880555,-0.033454467,0.55290544
0.005353569444023857,-0.060979325,0.5446361
-0.014562155428332287,-0.007417067,0.5530841
-0.014581514573400164,-0.017522786,0.5524632
-0.01671435589932806,-0.0058104135,0.5537471
0.010060888186793078,-0.0019048349,0.55237126
-0.01117416322435979,-0.0045701647,0.5515059
-0.017632401064447648,0.010846694,0.5551795
-0.015667387865852197,0.024033813,0.55506104
-0.00876092463936452,0.012928146,0.55443615
-0.015709929639821523,0.011005128,0.5546791
-0.016887417412107135,0.006761336,0.5536114
-0.015584835848965488,0.003529326,0.5540287
-0.0130288708977565,-0.024796959,0.54914105
-0.01183790790039923,-0.00037193636,0.5536251
-0.015193584896419402,0.01800033,0.5520299
-0.006295017297328501,-0.0025840322,0.5512379
-0.01582026366185356,0.017388193,0.5537288
0.0003348033081044208,0.0033562717,0.5506798
-0.008828169007140856,0.0070004747,0.55059403
-0.014412962350748725,0.013537253,0.5523714
-0.013477471866696091,-0.0014824708,0.5513961
-0.013245166353062615,-0.019099236,0.5486936
-0.009148714354282224,-0.025124034,0.54628646
-0.013917035774460861,0.0071532014,0.55096895
-0.014689870678952763,0.01611901,0.55308044
0.0683338571186331,0.0047594006,0.55276906
-0.013303762796734061,-0.038080014,0.5495079
-0.014399879466291968,-0.009431425,0.5513786
-0.0174929275627729,-0.019242123,0.54961276
-0.013312645170141708,-0.006375485,0.55072725
-0.014769579881781732,-0.012187063,0.55139023
-0.007931112569275794,-0.019897323,0.5515196
-0.014840025703453429,-0.021813193,0.5507596
-0.017171000945535336,-0.001770899,0.55266094
-0.014225802714066519,-0.012720125,0.5529229
-0.015348519897190752,-0.030114762,0.55177224
0.0023859674274757667,-0.021301107,0.5512044
-0.013693255907190697,-0.004616776,0.5520764
-0.014290836845412032,0.010343958,0.5532751
-0.01509822980674741,-0.0008568286,0.5512037
-0.015578377501691108,0.00929901,0.5531262
-0.015523506626077406,-0.013506024,0.5507835
-0.013841437640712485,0.0028749884,0.5533167
-0.014714962211488694,0.0074721975,0.5533233
-0.013850561221549798,-0.005354934,0.55121815
-0.01153139980407534,-0.013229289,0.55046004
-0.015820417616434476,-0.01143957,0.55112225
-0.013613833552533454,0.0044092136,0.5530946
-0.01478348164133482,-0.024477012,0.5498382
-0.01456795131439691,-0.022377387,0.550282
0.038788046765622204,-0.016902525,0.5506917
-0.010491470463655807,-0.024681266,0.55055434
0.1160862541287778,-0.13717782,0.5422402
-0.007307168596557208,-0.035200354,0.54860795
-0.010913490611282023,-0.00668308,0.5486735
-0.006077730551075477,0.0028090707,0.5483819
-0.007870658556879549,-0.00033912403,0.54871863
-0.01208212914231878,0.008559437,0.5496633
-0.0005053613693095171,0.0016114281,0.5498343
-0.01640834620181512,0.0015491719,0.5500822
-0.0020371307946414085,-0.042270027,0.5431976
0.009145140563762123,-0.018477503,0.5456767
-0.006707112634411225,-0.003835226,0.54665846
-0.01443185254542546,0.009149905,0.5479025
-0.014577771707509573,0.021553304,0.5509867
-0.011936077461629124,0.029030342,0.553586
-0.016159097411065967,0.007899026,0.55254996
-0.01275907939299941,0.013673586,0.55257785
-0.0152830660539669,0.014263778,0.5525484
-0.0006350081141751546,0.011834343,0.55177903
-0.014658909045814813,-0.0061781374,0.54972863
-0.015436367517807982,0.006838708,0.5500629
-0.017300874950712197,0.014389169,0.55240434
-0.014088338461223539,-0.0017516393,0.5524904
-0.012048244509272851,-0.040557005,0.5483086
-0.01595762544944719,-0.052469164,0.54725677
0.005136968041309616,-0.03059632,0.5511447
-0.014947991525897613,-0.032895736,0.5520564
-0.016713475140814598,-0.020527158,0.55240744
-0.013019373899960256,-0.014418235,0.5539098
-0.010164087968213218,-0.029878188,0.55327016
-0.017388982736802363,-0.024595516,0.5545956
-0.0029715899889776994,-0.036637437,0.55437195
-0.013108126553041595,-0.04631797,0.5543879
-0.016650190329035888,-0.03436112,0.5545584
-0.016382591131624286,-0.022930529,0.55389297
-0.013421173473758685,-0.012901993,0.5542457
-0.004037424470860879,-0.06993198,0.54922026
-0.009201531829414787,-0.057846256,0.55209893
-0.01254288962929622,-0.027325898,0.5537682
-0.016852547385881652,-0.034825824,0.55353767
-0.016174587529636755,-0.022968667,0.5534208
-0.013223267330414727,-0.029506842,0.55255824
-0.0011442012630484917,-0.017457189,0.55394566
-0.008043318418662848,-0.019585567,0.5532967
-0.014268420525099877,-0.021525182,0.5529197
-0.01005079361886441,-0.01645046,0.55468935
-0.009030444224032734,-0.010626981,0.5532744
-0.013452300597351488,-0.024223471,0.5537325
-0.009376615787228561,-0.018012319,0.55371183
0.04616414039774419,-0.017230894,0.55386996
-0.0063523617845315196,-0.026277924,0.55374426
-0.010887864048869073,-0.037095103,0.55036634
-0.012607703962578223,-0.037049867,0.5529705
-0.0016217136099983594,-0.05659959,0.54571205
-0.014200677849319682,-0.050804015,0.5461938
-0.01696250076661562,-0.01151784,0.5533519
-0.0050639956409705205,-0.025232814,0.55149835
-0.016071653469046068,-0.011968375,0.55372053
-0.013921464148008234,-0.006371762,0.5502019
-0.015852049185925133,0.018595682,0.55475974
-0.0139740313364418,0.02352083,0.5533253
-0.014871396887024026,-0.013774716,0.54905933
-0.011356348995078395,-0.016950773,0.54873085
-0.0162026040112743,0.0016528375,0.55189276
-0.012552390710174383,0.010064852,0.55242395
-0.015765232758617007,-0.019932214,0.54807043
-0.013995300800140414,-0.022301417,0.54728484
-0.015451543297373005,-0.0052014566,0.549372
-0.013488586077077704,0.007915741,0.5520391
-0.006900430126422709,-0.045652904,0.5448636
-0.003612386526969763,-0.03410842,0.5443889
-0.006661236421870334,0.010949793,0.54942906
-0.00594257666903374,-0.0136968205,0.5502063
-0.015882574925710866,0.0073325844,0.55162746
-0.018087059552116053,-0.010461873,0.5532745
-0.014202504545081776,-0.037242264,0.5520769
-0.009330480972734782,-0.056661855,0.5480647
-0.016423452450044552,-0.03336876,0.55251765
-0.007438910534063822,-0.025256358,0.552281
-0.01573831031349229,-0.024549844,0.5531665
-0.015406824324975957,-0.031885084,0.5521604
-0.014882240842741269,-0.040848464,0.5513086
0.03364406874608044,-0.057795875,0.55072707
0.0048380601258638,-0.08678286,0.5469149
-0.0020108395358445223,-0.025779778,0.5529537
-0.00983826424885672,-0.073093615,0.54380494
-0.005657013332356375,-0.042693038,0.55024827
-0.008169801700860261,-0.0678214,0.5469494
-0.007272292026369781,-0.027443731,0.5476363
-0.011168570132864701,-0.03363213,0.5470751
0.1846485862598478,-0.07924009,0.54663527
0.048385806121178265,-0.08530023,0.54437816
0.1152058898692844,-0.12231762,0.54384303
0.05447668567533699,-0.06923082,0.54694355
0.13211639798636085,-0.047455046,0.5518404
-0.010637848819339327,-0.041943014,0.5507226
0.015443701722704302,-0.047311127,0.5489672
-0.007145289393420852,-0.024941994,0.5501494
-0.011672793155831453,-0.0007941201,0.550842
0.0010965431514349613,0.0074180155,0.55208933
-0.0073159855749408845,0.006401208,0.5519684
0.008695749516520928,-0.026978223,0.5504956
-0.011627618043523462,-0.014167722,0.5503325
-0.00018749156113434992,-0.017670693,0.5522512
-0.014344999032907417,-0.019211998,0.5524227
-0.016640274992032134,-0.029652297,0.552154
-0.009170257473479349,-0.022834284,0.5523285
-0.011349904901968936,-0.02183079,0.55007315
-0.018382642035382788,-0.0157071,0.5513033
-0.0135473975784831,-0.0107834935,0.5489546
-0.01564860059255427,0.0015971406,0.55241704
-0.010947632973425483,-0.0723397,0.5450242
0.0026018449467617075,-0.06776471,0.5473053
-0.00460107256045663,-0.06250665,0.5488962
0.007333040045021655,-0.050066285,0.5499541
0.025547968969770234,-0.034999564,0.549566
-0.0036079144058237364,-0.012580325,0.5522385
-0.018993541599548126,-0.024332112,0.551816
-0.014542820420893995,-0.01656362,0.5520075
-0.010077763553913478,-0.0038912606,0.5522137
0.005498699359391089,-0.016197322,0.55151516
-0.01575270842167211,-0.0037485552,0.552039
-0.014761029759442414,-0.015537068,0.5514478
-0.016899141739276084,-0.009971352,0.55062854
-0.009790622422492111,-0.06103718,0.54791933
-0.0039655209064565515,-0.06507954,0.5460978
0.019432239369949797,-0.073994145,0.54521817
0.004511528805635132,-0.07822795,0.5433776
-0.0023370362324947186,-0.010433571,0.5512505
-0.017854294397632826,-0.0062135938,0.5524402
-0.006468199319564379,-0.059054244,0.5513146
-0.007771046113608495,-0.027631395,0.55337054
-0.006375781663662785,-0.046847325,0.55180526
-0.017139396728283116,0.0005290229,0.55341417
0.005070500939649567,-0.005382892,0.55197877
0.0013279957967576477,0.0027089089,0.54981303
-0.0134432109462565,0.006635451,0.54942954
-0.013114835807257681,0.0010708148,0.5481879
-0.008790537107547146,0.00900832,0.54989
-0.017495854642233986,0.010261057,0.5511286
-0.016666273628915394,0.011829131,0.55173856
0.0014805471848712882,-0.058428053,0.54629946
0.008523049215183057,-0.013421623,0.54702014
0.017102234264310564,-2.3851515e-05,0.54904294
-0.01440288002237612,-0.004047765,0.55125016
-0.013192244372145983,-0.0066964193,0.55185837
-0.0011908352200663956,-0.0013702763,0.5526263
-0.016046561937089927,-0.0042067855,0.55288005
0.01246949136934124,0.010741801,0.5534833
-0.017466789181651916,0.008186583,0.55384046
-0.01821139920010572,-0.009605448,0.5535323
-0.016306332856958265,0.0040854746,0.5538276
-0.01751098069034123,0.0008711181,0.5541115
-0.015518418481031901,-0.0066259974,0.55366623
-0.017228718465481296,-0.009314321,0.55298483
-0.015799368819476224,-0.003882842,0.553671
-0.017902784328293668,0.009869993,0.5536723
-0.0186803466458242,-0.00070448953,0.5523035
0.001769517844153957,-0.02242112,0.550465
-0.008628773209894752,0.008928423,0.5541611
-0.014412015746501122,0.014164331,0.55421364
0.00016413860962549758,0.0056957356,0.5545814
-0.017601321756962565,-0.009092009,0.5540768
-0.018361170393402487,-0.024554858,0.5537669
0.09495743060102974,-0.021332672,0.5536019
-0.01771063791313065,-0.014591791,0.554151
-0.01743989706240463,-0.008728905,0.5546591
-0.016785240605768918,-0.023539102,0.5529911
-0.014070050229240488,-0.008667623,0.553155
-0.01652873040637472,0.011323274,0.5539117
-0.013248959028814398,-0.04369367,0.5513637
0.0258569237778152,-0.052083775,0.5500342
0.028714804228247525,-0.031283394,0.55018586
-0.0024100962878586436,-0.020642543,0.54993147
-0.009256180984456306,-0.035127968,0.54855496
-0.005155543348083215,-0.013613876,0.5472376
0.03460241969744572,-0.006806959,0.5438579
0.007185249176122003,0.024702098,0.5444481
-0.008880326692628992,0.009667884,0.5444519
0.008305421490878654,0.0052714874,0.5469399
0.12241271164120557,0.0029863399,0.54700524
0.0010518158452360185,-0.0030798442,0.5495437
-0.012276616496637069,-0.0048720897,0.5486789
0.041792227300395675,0.030502124,0.5531254
-0.012223868852911088,0.019576047,0.55056995
-0.01325974130409432,0.023362765,0.5521191
-0.009001816736309082,-0.0011136077,0.5504899
-0.0066989558933118545,-0.042394232,0.54617363
-0.01708545076404954,-0.008717552,0.55148035
-0.014102113639096638,-0.034299225,0.5470864
-0.006784560105425643,0.028537711,0.552189
-0.013368183055006394,-0.025182305,0.54922986
-0.011074178404696695,0.019588891,0.55219924
-0.00318674316715925,0.0017432411,0.5518096
-0.009819143690940174,0.0059744604,0.551604
0.047878917997887176,0.032145165,0.5540172
-0.018065029045382697,0.019055119,0.5542932
-0.014466639402025677,0.02367342,0.55422246
-0.019135116056058107,0.0153431995,0.55416745
-0.020250052223903137,0.013696806,0.5548849
-0.0185650617086871,-0.0031664725,0.5543775
-0.016310732493811583,-0.007760471,0.55456454
-0.014435287132153559,-0.04534735,0.5502686
-0.014947873722384417,-0.010577736,0.5528719
-0.014225988261327803,-0.0008056532,0.5525326
-0.016954038978353275,-0.013929768,0.54897296
0.013121163002358922,-0.0020597233,0.5526036
0.002807640099263453,0.0029738897,0.5544427
-0.011838334562195527,-0.022497004,0.54964936
-0.0082061720866669,-0.0065229214,0.55092686
-0.0007262910100129935,-0.012579584,0.54984075
-0.01688949761523323,-0.012573285,0.5520908
-0.009907483844966678,0.016167551,0.5546568
-0.015237795733283837,0.0060250433,0.5546773
-0.020903504531141287,-0.003918986,0.5544053
-0.016338025881079854,-0.041505903,0.5509888
-0.0175311274071622,-0.012112911,0.5537558
-0.013511580693646282,0.0066849277,0.553546
-0.01412657406958905,0.009361273,0.5544773
0.08511866919512114,-0.022073057,0.5487188
-0.015248663483985833,0.00026546326,0.5539722
-0.014617531864729884,-0.016774323,0.55341977
-0.016227447655306315,-0.013234014,0.5543407
-0.017462508379389625,-0.025509272,0.54971445
-0.013613742053263135,-0.007921001,0.5520029
-0.013863917404071875,-0.005788977,0.55247694
-0.009132323356979824,-0.04141172,0.5472158
-0.013203400760725304,-0.0145324655,0.55116683
0.041278007274723326,-0.019123895,0.55148166
-0.015874109583610033,-0.016828235,0.55254906
-0.018475178757702913,0.005606681,0.55387837
-0.0016133643387271181,-0.036306925,0.5507131
0.024797557043280894,-0.017550496,0.5513285
0.020063628670287683,-0.016557736,0.55297166
-0.001900538909433631,-0.009252897,0.5524377
-0.017645841890470113,-0.012384825,0.55171776
-0.008877839519958205,-0.009319684,0.55181044
-0.011850418922971392,-0.014560232,0.54923874
0.003535576920242496,-0.029395709,0.5484085
-0.015928401091722732,-0.028710727,0.55038536
-0.012262495168144219,-0.018218925,0.55013263
-0.01387339325289402,-0.026303679,0.54962647
-0.018568825948827528,-0.027068973,0.5513151
-0.014057897357064985,-0.02505582,0.55166566
-0.010222257685433203,-0.021492891,0.55187136
0.002648158683051819,-0.060393274,0.5489361
-0.013255191734881194,-0.014088794,0.55258334
-0.0182454788770182,-0.029681474,0.5531392
-0.0029983196503970987,-0.057386912,0.55081385
0.003725931147884758,-0.02022524,0.5532122
-0.01885148258284883,-0.011438312,0.55320823
-0.013209643836301395,-0.008783907,0.5534509
-0.0011633695133998663,-0.009261904,0.5528066
-0.017376860354038258,-0.005519261,0.5534273
-0.01737704592293317,-0.0064646252,0.5535498
-0.018537271015206556,0.0024758144,0.55341345
-0.016075861609093682,0.0060031856,0.55192965
-0.014852232961927742,0.008954827,0.5524782
-0.006076372491343496,0.009257646,0.550852
-0.019134410257791765,0.0089608,0.55101806
-0.019123370936017337,0.003070946,0.5515487
-0.01695727877450147,-0.0039330525,0.5510351
-0.015314124441102542,0.010538064,0.5526274
-0.012755363521736427,0.00079626247,0.5520693
0.00026007622669118615,0.0017505042,0.55282855
-0.018302174246078152,0.0009126298,0.55254
-0.015404854457833628,-0.00053886394,0.5526905
-0.015485246788652917,-0.008399152,0.5518557
-0.01244080040177191,-0.0032590688,0.55243653
-0.012246320922223088,-0.016670788,0.55082345
-0.017496947203619235,-0.003287992,0.55314136
-0.01814736160285574,0.0049460637,0.5517488
-0.015839976885269853,-0.017639859,0.55125576
-0.018411383379890792,-0.00969403,0.5520027
0.010744618380745865,-0.04130718,0.5499007
0.0065616315513816435,-0.037730172,0.549555
-0.013230488505952947,-0.0020451192,0.5522117
-0.01268725192834857,0.0022235836,0.5520167
0.026667947464700508,-0.04557851,0.5466954
0.03837126355556832,-0.03600747,0.5456705
0.05096501833205378,-0.025400545,0.54798436
0.03788188486811315,-0.03136209,0.5485324
2.857337106790574e-05,-0.010344689,0.5499884
0.023466089148369788,0.025266146,0.55162704
-0.010772479075060477,0.03437422,0.5529229
-0.016196498677077075,0.050248217,0.5531418
0.461351412192683,0.016182117,0.549908
-0.01571035559012831,0.009827496,0.5510613
-0.014104524474427269,0.020531006,0.5523976
-0.014844437114853453,0.031948954,0.5524223
-0.006905087814512816,0.0077441,0.5514319
-0.016718413955276158,0.020927232,0.55214876
-0.013428958551651174,0.0069603953,0.5511279
-0.007341756131909378,0.020744007,0.55286354
-0.015685396012287217,0.02922914,0.5531315
-0.01672485092941385,0.017236814,0.55255616
-0.01602121123921249,0.021745142,0.5533435
0.0026212335255119826,0.019693,0.55374914
-0.01692657607372154,-0.0034728232,0.5497586
-0.015366139777086594,0.004242062,0.55289274
-0.01759099208596316,-0.006037605,0.55325854
-0.01665691647944706,-0.020230988,0.54862815
-0.01773979767624821,-0.007834941,0.5510755
-0.01900076542663705,0.0026676548,0.55310726
-0.010617500726583894,-0.014869238,0.55230355
-0.018348608566201928,-0.0008895082,0.5534013
-0.01739917008943119,-0.0066911834,0.55265677
-0.015613627850518123,0.018912321,0.55350286
-0.019369202075874083,0.019589007,0.5539484
